id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30042568,"hercules
university
android
app
video
description
video
thumbnail
info
popup
",['Android'],['Android'],3,"sunbinbrother
vlad_D
kalc",1,kalc,2591699046,[150.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
two
issue
challenge
issue
description
video
description
close
video
thumbnail
step
open
app
login
go
portrait
mode
click
demand
click
video
eg
grim
expand
video
click
watch
click
info
icon
check
video
description
video
thumbnail
expect
result
fix
issue
space
actual
result
video
description
close
video
thumbnail
issue
use
channel
switcher
switch
vod
asset
open
closing
info
panel
panel
lose
image
current
show
show
anything
place
image
info
panel
always
match
currently
play
show
"
30042529,"hercules
pcdvr
io
app
welcome
album
change
",['iOS'],['iOS'],4,"sunbinbrother
savon_cn
maina
sylar",3,"savon_cn
sylar
maina",2591700000,[150.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
open
app
login
tap
upload
photo
welcome
album
actual
show
inside
album
actual
upload
doesnt
happen
expect
since
welcome
album
special
album
upload
delete
happen
one
admin
welcome
album
lock
user
ca
delete
move
file
ca
edit
anything
album
content
make
follow
change
app
remove
welcome
album
album
selection
list
upload
move
remove
long
tap
show
edit
delete
button
welcome
album
remove
select
button
delete
button
inside
album
file
"
30042520,"hercules
university
android
app
previous
channel
logo
display
display
new
channel
logo
second
",['Android'],['Android'],3,"sunbinbrother
akinwale
sanathe06",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
previous
channel
logo
display
display
new
channel
logo
sec
step
open
app
login
click
live
tv
menu
click
video
click
back
select
another
video
check
channel
logo
load
section
ca
provide
screen
shot
expect
result
fix
two
piece
channel
image
show
loading
always
match
channel
load
header
footer
show
channel
vod
asset
playback
actually
start
right
header
footer
show
playback
start
confuse
user
header
footer
hidden
thing
screen
back
button
upper
leave
cancel
load
go
back
demand
live
tv
tab
load
image
channel
image
asset
load
actual
result
previous
channel
logo
display
display
new
channel
logo
sec
"
30042519,"hercules
university
android
app
video
controller
disappear
video
go
full
screen
mode
",['Android'],['Android'],3,"sunbinbrother
vlad_D
kalc",1,kalc,2591691251,[120.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
video
controller
disappear
video
go
full
screen
mode
step
open
app
login
go
portrait
mode
click
live
tv
play
video
video
play
click
ch
click
info
video
tap
video
close
info
pop
wait
sometime
video
go
full
screen
mode
video
controller
disappears
expect
result
fix
issue
channel
switcher
info
popup
sap
drop
show
header
footer
control
allow
hidden
actual
result
video
controller
disappear
video
go
full
screen
mode
environment
samsung
galaxy
tab
android
"
30042514,"hercules
university
app
channel
switcher
remember
last
chosen
channel
",['Android'],['Android'],3,"sunbinbrother
vlad_D
kalc",1,kalc,2591682656,[150.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
android
go
back
top
menu
channel
return
channel
try
select
another
channel
video
attach
illustrate
issue
"
30042489,"hercules
university
android
app
live
tv
loading
optimization
",['Android'],['Android'],4,"sunbinbrother
akinwale
sanathe06
vinoh",1,akinwale,2591677149,[600.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
io
codebase
number
optimization
load
live
tv
list
apply
android
make
user
experience
lot
good
optimization
channel
list
load
empty
grid
show
channel
number
text
channel
name
necn
espn
etc
user
able
scroll
list
select
chanell
playback
even
channel
iamges
show
information
load
yet
channel
image
show
information
load
asynchronously
fill
available
matter
user
scroll
list
show
information
load
give
channel
current
show
text
load
next
show
information
blank
show
next
text
either
optimization
channel
list
change
irregularly
help
load
cache
channel
list
channel
playback
url
channel
name
channel
number
channel
image
display
right
away
app
load
allow
user
scroll
select
channel
show
information
update
background
describe
channel
list
refresh
data
load
ensure
list
date
do
background
goal
allow
user
view
list
scroll
list
select
channel
quickly
possible
app
load
even
relevant
data
available
"
30042488,"hercules
university
android
app
incorrect
information
show
live
tv
playback
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
please
see
attached
screenshots
watch
tv
show
switch
hour
hour
info
show
bottom
screen
control
show
get
date
user
press
info
button
information
correct
want
footer
information
update
hour
hour
indicate
current
show
"
30042476,"hercules
pcdvr
android
app
show
x
button
clear
text
input
field
",['Android'],['Android'],2,"orange4
akinwale",1,akinwale,2591700000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
open
application
tap
press
hold
edit
option
focus
title
field
expect
title
field
x
button
clear
field
actual
see
screenshot
environment
galaxy
"
30042475,"hercules
pcdvr
android
app
go
button
video
count
update
real
time
",['Android'],['Android'],2,"akinwale
codercat",2,"akinwale
codercat",2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
go
button
video
count
update
real
time
step
open
app
go
landscape
mode
login
album
section
click
album
select
videos
click
take
go
download
videos
use
method
click
back
click
album
go
button
video
count
select
videos
click
take
go
download
videos
use
method
go
button
video
count
x
expect
result
go
button
video
count
actual
result
go
button
video
count
x
environment
samsung
galaxy
tab
android
"
30042474,"hercules
pcdvr
android
app
popup
display
consistency
",['Android'],['Android'],1,akinwale,1,akinwale,2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
login
go
album
like
ab
select
video
move
choose
destination
album
ab
tap
confirm
see
error
modal
expect
popups
app
match
app
style
native
default
actual
see
screenshots
app
popups
native
match
app
environment
galaxy
"
30042473,"hercules
university
android
app
keyboard
doesnt
disappear
go
guide
page
",['Android'],['Android'],2,"kalc
gfhuertac",2,"kalc
gfhuertac",2591700000,[50.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
open
app
login
tap
search
tap
text
box
keyboard
apepars
tap
live
tv
menu
observe
actual
guide
screen
show
along
keypad
expect
keyboard
close
environment
nexus
o
"
30042470,"hercules
university
android
app
cancel
play
request
",['Android'],['Android'],4,"abelli
akinwale
saisashankh
sunbinbrother",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
login
live
tv
tab
tap
channel
expect
user
able
cancel
play
channel
since
channel
take
long
time
load
even
load
actual
see
screenshot
user
wait
way
go
screen
fix
please
add
back
button
use
player
screen
load
screen
allow
user
cancel
load
go
back
note
careful
tear
player
properly
playback
happen
background
use
go
back
environment
galaxy
"
30042469,"hercules
university
android
app
logout
university
drop
incorrect
",['Android'],['Android'],1,akinwale,1,akinwale,2591700000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
login
logout
try
expect
dropdown
list
actual
see
screenshot
item
show
environment
"
30042468,"hercules
university
android
app
app
crash
loading
",['Android'],['Android'],2,"kalc
sunbinbrother",1,kalc,2591700000,[75.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
app
crash
click
refresh
hd
button
load
step
open
app
login
go
portrait
mode
app
load
videos
live
tv
moment
see
menu
icon
click
hd
refresh
icon
expect
result
fix
issue
actual
result
app
crash
click
refresh
hd
button
load
environment
samsung
galaxy
tab
android
"
30042416,"hercules
university
android
app
info
popup
channel
switcher
",['Android'],['Android'],4,"ardmn
sunbinbrother
sanathe06
kalc",1,kalc,2591677304,[150.0],['kalc'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
invalid
info
text
appear
step
open
app
login
go
portrait
mode
click
demand
click
heat
movie
section
click
watch
click
back
click
live
tv
play
video
shop
mind
america
click
info
button
expect
result
fix
issue
channel
switcher
open
info
panel
open
able
open
actual
result
ca
see
last
item
search
result
page
environment
samsung
galaxy
tab
android
"
30042412,"hercules
pcdvr
io
app
sort
file
library
screen
",['iOS'],['iOS'],4,"winterflame
sunbinbrother
supercharger
sylar",1,sylar,2591680473,[300.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
launch
app
login
user
click
icon
add
video
click
recent
dropdown
select
option
one
one
recent
least
recent
size
observe
actual
sorting
take
display
message
look
app
stuck
expect
sort
instantaneous
delay
sort
"
30042410,"hercules
pcdvr
io
app
photo
access
app
disable
thumbnail
image
display
",['iOS'],['iOS'],3,"MiG-29
sunbinbrother
sylar",1,sylar,2591700000,[40.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
launch
app
login
valid
user
detail
minimize
app
go
device
setting
disable
photo
access
medium
app
come
back
medium
app
click
album
observe
actual
thumbnail
image
display
medias
inside
album
expect
thumbnail
image
display
regardless
device
photo
gallery
access
environment
o
"
30042379,"hercules
university
android
app
last
item
ch
list
visible
",['Android'],['Android'],4,"dumjumjmywum
sunbinbrother
sanathe06
akinwale",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
last
item
ch
list
visible
step
open
app
close
app
run
background
open
login
drexel
go
landscape
mode
click
live
tv
click
ape
man
eg
video
load
click
ch
click
info
pop
click
karman
click
ch
scroll
last
item
expect
result
last
item
fully
see
actual
result
last
item
ch
list
visible
environment
samsung
galaxy
tab
android
"
30042378,"hercules
university
ios
app
columbus
logging
change
",['iOS'],['iOS'],2,"sylar
sunbinbrother",1,sylar,2591700000,[80.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
columbus
log
implementation
university
io
app
change
accord
follow
requirement
appversion
field
version
instal
app
o
like
send
field
html
sends
look
logcommoncolumbusevent
method
add
accounthash
b
server
"
30042346,"hercules
pcdvr
io
app
album
thumbnail
",['iOS'],['iOS'],7,"ggam
snowone
sunbinbrother
Standlove
sylar
michael_tang
winterflame",1,sylar,2591644179,[250.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
right
album
display
home
screen
album
cover
thumbnail
take
one
videos
album
client
add
metadata
json
response
server
separate
cover
image
album
ensure
cover
art
apply
appropriately
album
metadata
specific
album
contain
link
use
thumbnail
inside
album
like
"
30042339,"hercules
pcdvr
ios
io
ui
issue
",['iOS'],['iOS'],3,"sunbinbrother
winterflame
sylar",1,sylar,2591700000,[150.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
issue
launch
app
login
screen
change
orientation
landscape
actual
continue
button
display
view
user
also
able
scroll
see
button
expect
continue
button
view
environment
o
ipod
issue
launch
app
enter
user
name
password
click
next
keypad
display
observe
move
passcode
field
observe
screen
actual
passcode
screen
display
completely
hidden
keyboard
foreground
expect
passcode
screen
display
full
view
type
passcode
field
issue
open
app
login
tap
setting
see
log
return
login
field
actual
big
white
box
place
expect
box
display
match
io
display
issue
disable
device
photo
access
app
launch
app
login
user
click
plus
icon
observe
actual
close
button
appear
layout
without
text
expect
appear
text
environment
"
30042338,"hercules
pcdvr
io
app
click
return
anything
",['iOS'],['iOS'],1,sylar,1,sylar,2591571298,[30.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
open
app
login
select
album
select
video
select
edit
album
homepage
tap
edit
video
edit
album
edit
detail
tap
return
keypad
actual
nothing
happens
expect
change
return
do
hide
keyboard
do
pressed
make
sure
test
iphone
ipad
environment
ipad
io
"
30041919,"hercules
pcdvr
android
app
sort
upload
screen
",['Android'],['Mobile'],5,"gfhuertac
padegal12
akinwale
sunbinbrother
supercharger",1,akinwale,3974100000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
login
go
album
select
video
upload
observe
select
video
upload
observe
select
video
upload
observe
expect
text
sort
ascend
order
actual
see
screenshot
"
30041910,"hercules
pcdvr
android
app
go
video
icon
cancel
download
",['Android'],['Mobile'],3,"rreta04
akinwale
sunbinbrother",1,akinwale,3974100000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
go
video
green
icon
remove
cancel
download
step
open
app
go
landscape
mode
login
album
section
click
album
click
video
click
take
go
click
cancel
click
yes
wait
till
download
complete
see
green
icon
play
delete
option
click
yes
option
reset
green
icon
expect
result
remove
green
icon
well
actual
result
go
video
green
icon
remove
cancel
download
"
30042271,"hercules
pcdvr
io
app
ftue
screen
show
load
album
",['iOS'],['iOS'],4,"sunbinbrother
Standlove
winterflame
sylar",2,"Standlove
sylar",2591700000,[100.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
home
video
yet
message
display
load
albums
step
easy
way
reproduce
clean
app
install
open
app
login
album
section
click
log
login
app
home
video
yet
message
display
load
album
expect
result
ftue
screen
never
show
account
album
instead
show
spinner
album
load
actual
result
home
video
yet
message
display
load
albums
environment
iphone
io
"
30042268,"hercules
pcdvr
io
app
currently
upload
video
logout
",['iOS'],['iOS'],2,"sunbinbrother
sylar",1,sylar,2591700000,[100.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
logout
video
upload
still
progress
login
back
show
video
album
even
upload
completely
option
available
like
regular
video
enhancement
upload
progress
user
try
logout
app
ask
confirmation
user
say
sure
want
logout
video
upload
progress
log
cancel
upload
"
30042266,"hercules
pcdvr
android
app
title
length
character
accept
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2591700000,[40.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
rename
video
album
title
character
expect
result
title
length
character
accept
observed
result
issue
title
length
character
note
hard
code
character
value
keep
value
file
instead
"
