id,name,technologies,platforms,numRegistrants,numSubmitters,duration,prizes,winners
30111133,Topcoder Project Service - Fix project data in DB,"['PostgreSQL', 'Node.js']",['NodeJS'],5,3,863700000,[65.0],['zxyding']
30111108,POP JWT POC using Node and Angular,"['Angular 2+', 'Node.js']",['Other'],23,1,863700000,[400.0],['dhruvit_r']
30110986,LSF to Nextflow Refactoring F2F - Prize Updated!,['Python'],"['AWS', 'Linux']",20,1,863612186,[750.0],['chubbchubbs']
30110921,Make a single webpage work in IE11 and Edge,"['JavaScript', 'HTML5']",['Other'],11,1,863700000,[150.0],['daga_sumit']
30110633,TOSCA error framework,['Angular 2+'],['HTML'],21,1,863700000,[500.0],['superastrom']
30110615,Topcoder Connect - Fix stickable sidebar,"['ReactJS', 'CSS']",['Other'],16,4,863700000,[150.0],['LieutenantRoger']
30111107,Android pull down refresh and updating UI issues,"['Angular 2+', 'Apache Cordova']","['Android', 'iOS']",13,1,431700000,[150.0],['mearaj']
30109948,Topcoder Connect - Switching Member Role Indicator,"['ReactJS', 'SCSS']",['Other'],10,4,863700000,[50.0],['daga_sumit']
30109902,Topcoder Connect - Project Team - Update UI,"['ReactJS', 'SCSS']",['Other'],20,3,863700000,[250.0],['yoution']
30109423,Blog Series - Create Blog for Redis UI Tool,['Other'],['Other'],21,1,863700000,[300.0],['daga_sumit']
30109422,README Series - Create README for Redis UI Tool,['Other'],['Other'],8,4,863700000,[100.0],['daga_sumit']
30109402,TopCoder - New Navigation My Profile not loading,['ReactJS'],['NodeJS'],21,3,860700000,[100.0],['LieutenantRoger']
30109391,Topcoder - Fix Build on Topcoder React Lib,['Node.js'],['NodeJS'],7,2,863700000,[100.0],['diazz']
30109380,Orientdb Spring Data Plugin - Edge Query Bug Fix,['Java'],['Other'],18,1,863700000,[100.0],['xxcxy']
30109319,Topcoder Project Processor ES - Populate User Details,['Node.js'],['NodeJS'],10,3,863700000,[150.0],['aaron2017']
30109255,Topcoder Connect - Project Team - Update Data Source,['ReactJS'],['Other'],13,2,863700000,[150.0],['LieutenantRoger']
30109083,Test Execution and Defect retesting in SIM testing in Test1 Environment.,['Other'],['Other'],9,1,863700000,[30.0],['sumanjeet.verma']
30109089,Redwood - Azure / GitHub Sync Tool Switch processor to AWS Kinesis,"['AWS', 'Microsoft Azure', 'Apache Kafka', 'Github', 'Node.js', 'MongoDB']",['NodeJS'],16,2,863700000,[200.0],['Gungz']
30108868,Project Teckedin | Allow user to create content,"['Node.js', 'jQuery']",['NodeJS'],27,2,863700000,[100.0],['ShindouHikaru']
30108867,Topcoder Project Service - Mask invitation emails,['Node.js'],['NodeJS'],14,4,863700000,[175.0],['yoution']
30108609,EPM Project | Chart Feature F2F Challenge,"['JavaScript', 'CSS', 'HTML5']",['NodeJS'],16,2,863700000,[1000.0],['vasilica.olariu']
30109813,Country Monthly Report - Identify and Fix the Output Excel File Error,['Python'],['Other'],34,3,172800000,[150.0],['lipsum']
30108441,Topcoder Connect - Switching Project Template,['ReactJS'],['Other'],8,1,863640000,[100.0],['yoution']
30108163,Topcoder Connect - Add working hours,"['ReactJS', 'SCSS', 'Angular.js (1.0)', 'CoffeeScript']",['Other'],19,2,862020000,[250.0],['vignesh14thnov']
30107926,SIA - Smart Investment Advistor: Covariance calculation using partial portfolio history,['Python'],['Other'],46,2,863700000,[450.0],['sra1']
30107530,Make TMO Dev Website Work in IE11 - SSR issue,['Angular 2+'],['Other'],15,2,863700000,[200.0],['daga_sumit']
30107353,Topcoder Project Service - Project Members Traits,['Node.js'],['NodeJS'],23,5,863700000,[200.0],['yoution']
30106508,Make website work in IE11 - Add Polyfill,['Angular 2+'],['Other'],27,1,863700000,[400.0],['yoution']
30106195,Topcoder Leaderboard API | Misc Fixes,"['Node.js', 'MongoDB']",['NodeJS'],16,5,863700000,[250.0],['cagdas001']
30106140,Redwood - Bluesource Update UI to Angular 8.x,"['Angular 2+', 'Node.js']",['Other'],20,2,863700000,[450.0],['tk2rush90']
30106139,Topcoder Arena 3.0 - Write swagger spec for SRM problem CRUD API,['Swagger'],['Other'],11,3,863700000,[300.0],['ShindouHikaru']
30106100,Topcoder APIs and Zapier integration - M2M Token,"['JavaScript', 'Node.js', 'API']",['Other'],11,2,863659443,[400.0],['icemanzzz']
30106069,Topcoder React Components - Migrate to React 16 - POC,"['ReactJS', 'SCSS']",['Other'],15,1,863700000,[125.0],['diazz']
30105911,Topcoder Project Service - Explain Elastic Search behavior,"['Node.js', 'Elasticsearch']",['NodeJS'],16,1,863700000,[150.0],['seriyvolk83']
30105882,Topcoder Connect -  Avoid draft status,"['ReactJS', 'SCSS', 'Node.js']",['NodeJS'],14,2,863700000,[100.0],['PkDurlabhji']
30105755,Topcoder Project Service - Script for updating data in DB,"['PostgreSQL', 'Node.js']",['NodeJS'],13,4,863700000,[100.0],['aaron2017']
30105869,[F2F] AWS Ideation Modularization Strategy Challenge,['AWS'],['AWS'],15,3,431700000,[250.0],['rajendrap']
30105642,Topcoder Project Service - Get Metadata from ES,"['PostgreSQL', 'Node.js', 'Elasticsearch']",['NodeJS'],15,1,867300000,[100.0],['Ansary']
30105640,Topcoder Project Service - Get Project from ES,"['PostgreSQL', 'Node.js', 'Elasticsearch']",['NodeJS'],18,1,867000000,[100.0],['yoution']
30105868,[F2F] AWS Cost Optimization,['AWS'],['AWS'],12,2,345300000,[200.0],['rajendrap']
30105575,FIT - Frontend Serverless Config Improvement - Make S3 Buckets Private,['Angular 2+'],['AWS'],14,1,863700000,[50.0],['duxiaoyang']
30105413,FIT - Update Serverless Config - Move Lambda and RDS to VPC,['Node.js'],['AWS'],8,2,867300000,[50.0],['Gungz']
30105871,Identify The Cause Of An Error,"['.NET', 'C#']",['Other'],28,4,194070392,[300.0],['vparinov']
30105407,Topcoder Arena 3.0 - Write swagger spec for SRM problem fetching API,"['Swagger', 'API']",['Other'],11,2,867300000,[200.0],['ShindouHikaru']
30103371,NSO - Power BI Reports Testing,['Other'],['IBM Cloud'],9,1,3455700000,[0.0],['SI258567']
30105085,Redwood - Bluesource Product API updates,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],10,2,867300000,[120.0],['Ansary']
30105084,Redwood - Bluesource Producer API updates,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],6,2,867300000,[100.0],['Ansary']
30105081,Redwood - Bluesource Document API updates,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],7,1,867300000,[180.0],['Ansary']
30105083,Redwood - Bluesource Facets API,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],10,1,867300000,[80.0],['kavukcutolga']
30105082,Redwood - Bluesource Event API updates,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],10,2,867300000,[60.0],['Ansary']
30105078,Redwood - Bluesource Contract Maintenance API updates,"['Swagger', 'Node.js', 'API', 'Express']",['NodeJS'],13,1,867300000,[300.0],['Ansary']
30105064,Topcoder Project Service - Merge swagger file,['Swagger'],['NodeJS'],11,2,867300000,[150.0],['gower']
30105063,Topcoder Project Service - Merge postman file,['Other'],['NodeJS'],11,1,867300000,[100.0],['daga_sumit']
30105046,Gitlab Post Review - Fix Pipeline Errors,"['Gitlab', 'Ruby']",['Other'],12,1,863700000,[500.0],['sadathanwar17']
30103497,Review the CR1 activities and co-ordinate deployment to ST and SIT,['Other'],['IBM Cloud'],5,1,3110100000,[0.0],['SA313697']
30104897,Topcoder Project Service - Get Timeline From DB,"['PostgreSQL', 'Node.js', 'Elasticsearch']",['NodeJS'],9,3,863700000,[100.0],['gets0ul']
30104831,Topcoder Project Service - Filter Organization Configs,"['PostgreSQL', 'Node.js', 'Elasticsearch']",['NodeJS'],11,2,863700000,[150.0],['gets0ul']
30104823,Redwood - Bluesource Contact API updates,"['Swagger', 'Node.js', 'Express']",['NodeJS'],7,3,863700000,[80.0],['Ansary']
30104822,Redwood - Bluesource Consumer API updates,"['Swagger', 'Node.js', 'Express']",['NodeJS'],7,3,863700000,[100.0],['Ansary']
30104821,Redwood - Bluesource Communication API updates,"['Swagger', 'Node.js', 'Express']",['NodeJS'],4,2,863700000,[60.0],['Ansary']
30104819,Redwood - Bluesource Audience API updates,"['Swagger', 'Node.js', 'Express']",['NodeJS'],5,1,863700000,[150.0],['Ansary']
30104818,Redwood - Bluesource Binder portal audience API updates,"['Swagger', 'Node.js', 'Express']",['NodeJS'],5,2,863700000,[40.0],['daga_sumit']
30104739,Topcoder Project Service - Fix random tests fails,"['PostgreSQL', 'Node.js', 'Elasticsearch']",['NodeJS'],27,1,863700000,[350.0],['aaron2017']
30105069,COMM-Telkomsel-NGRS Cycle 1.0,['Performance'],['Other'],15,2,669300000,[435.0],['taagra_6sep']
30104647,Country Monthly Report - Add Conditional Formatting,['Python'],['Other'],34,3,863700000,[100.0],['lipsum']
30105278,Q3-CT3 Execution-2,['Other'],['Other'],1,1,575088,[20.0],['RA20092046']
30104622,FIT - Backend users related fixes,['Node.js'],['AWS'],8,1,863700000,[50.0],['Ansary']
30104828,NextGen CLE Business Requirements Extract from API Dataset ($100 Each) F2F Code Challenge,['Other'],['Other'],16,2,518549751,[300.0],['Ansary']
30104618,Azure Cloud Function Update F2F,"['Java', 'SQL Server']",['Microsoft Azure'],15,1,863700000,[1200.0],['liuliquan']
30104617,FIT - Backend Serverless Configuration Improvement,['Node.js'],['AWS'],7,1,863700000,[100.0],['duxiaoyang']
30104616,FIT - Frontend Serverless Configuration Improvement - Add CloudFront Configuration,['Angular 2+'],['AWS'],5,1,863700000,[50.0],['duxiaoyang']
30104492,Topcoder React Components - Examples - File picker,"['ReactJS', 'SCSS']",['Other'],6,1,863700000,[50.0],['PkDurlabhji']
30104491,Topcoder React Components - Examples - Others,"['ReactJS', 'SCSS']",['Other'],7,2,863700000,[80.0],['yoution']
30104489,Topcoder React Components - Examples - Form,"['ReactJS', 'SCSS']",['Other'],8,3,863700000,[80.0],['jankyzhang']
30104424,FIT - Upload Images and Files to S3,['Node.js'],['AWS'],18,1,863700000,[100.0],['icemanzzz']
30104410,FIT - backend user API fix,['Node.js'],['Other'],22,2,863700000,[100.0],['farolf']
30104408,FIT - Deploy front-end to aws s3,['Angular 2+'],['AWS'],11,2,863700000,[100.0],['Ansary']
30104242,Project Spark | Fix styling issue with an angular app,['Angular 2+'],['HTML'],11,2,975300000,[50.0],['tk2rush90']
30104353,Topcoder Notifications - Join/Decline Buttons in Emails,"['Gulp', 'HTML', 'CSS']",['NodeJS'],8,1,863640000,[75.0],['PkDurlabhji']
30104300,Eaton - Secure Connect App - Shrink the window height while keypad is Up - iOS only,"['Angular 2+', 'Apache Cordova', 'TypeScript']",['iOS'],7,1,864000000,[100.0],['seriyvolk83']
30104249,Topcoder Community-App: Challenges Filter and Stats - Part 3,"['ReactJS', 'JavaScript']",['Other'],16,2,863658226,[100.0],['yoution']
30104425,Topcoder Connect - Avoid unnecessary requests,['ReactJS'],['Other'],15,3,604500000,[150.0],['jankyzhang']
30104176,ROSKO Value Stream App - Issues #65 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],6,1,986100000,[200.0],['NightWolf']
30104202,Topcoder Starter Packs - Swift/Perfect and MongoDB API,"['Docker', 'MongoDB', 'API', 'Other', 'Swift']",['Other'],7,1,863700000,[200.0],['seriyvolk83']
30104203,Topcoder Starter Packs - Swift/Perfect and PostgreSQL API,"['Docker', 'PostgreSQL', 'API', 'Other', 'Swift']",['Other'],8,1,863700000,[200.0],['seriyvolk83']
30104201,Topcoder Starter Packs - Swift/Perfect and MySQL API,"['Docker', 'MySQL', 'API', 'Other', 'Swift']",['Other'],4,1,863700000,[200.0],['seriyvolk83']
30103986,Mud Log All Phrase Identification Post Match Analysis F2F,"['Excel', 'Python']",['Other'],22,2,1036500000,[500.0],['ronakkaria']
30104629,ROSKO Value Stream App - Issues #54 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],2,1,176100000,[300.0],['NightWolf']
30104632,Fast 24Hr! Simple Extract Of Business Requirements using Existing Swagger API/Data,['Other'],['Other'],10,2,172670559,[200.0],['Ansary']
30104171,FIT - backend (Express Node.js app) bug fixes,"['MySQL', 'Node.js']",['Other'],25,1,863626127,[150.0],['tk2rush90']
30104195,FIT - Deploy backend as AWS Lambda,['Node.js'],['AWS'],34,1,818575863,[150.0],['ajrcoder']
30104161,Topcoder Starter Packs - C# and MongoDB API,"['.NET', 'ASP.NET Core ', 'C#', 'MongoDB', 'API', 'Other']",['Other'],14,3,863700000,[200.0],['moizk']
30104152,Topcoder Starter Packs - Python and MongoDB API,"['Docker', 'Python', 'MongoDB', 'API', 'Other']",['Other'],13,2,863700000,[200.0],['shailesh02']
30104135,Topcoder Starter Packs - NodeJs and PostgreSQL API,"['Docker', 'PostgreSQL', 'Node.js']",['NodeJS'],15,4,863700000,[200.0],['sandipanghosh64']
30104136,Topcoder Starter Packs - NodeJs and MySQL API,"['Docker', 'MySQL', 'Node.js']",['NodeJS'],16,4,863700000,[200.0],['sandipanghosh64']
30104134,Topcoder Starter Packs - NodeJs and MongoDB API,"['Docker', 'Node.js', 'MongoDB']",['NodeJS'],15,3,863700000,[200.0],['sandipanghosh64']
30103958,Topcoder - Add MM submission review status indicator,"['ReactJS', 'Node.js']",['NodeJS'],12,3,863692621,[100.0],['jankyzhang']
30103921,Eaton - Secure Connect App - Pull to refresh implementation,"['Angular 2+', 'Apache Cordova', 'TypeScript']","['Android', 'iOS']",15,1,863700000,[180.0],['ChanKamWo']
30103277,ROSKO Value Stream App - Issues #62 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],9,1,1692000000,[70.0],['anonymousjaggu']
30103963,Topcoder React Components - List of components,"['JavaScript', 'CoffeeScript']",['Other'],15,3,431700000,[65.0],['yoution']
30103817,Topcoder - Fix tests in Challenge API,"['QA', 'Node.js']",['NodeJS'],3,1,863700000,[60.0],['aaron2017']
30103818,Topcoder - Fix tests in Resources API,['Node.js'],['NodeJS'],4,1,863700000,[60.0],['aaron2017']
30103819,Topcoder - Modify auditing in Challenge API,['Node.js'],['NodeJS'],1,1,863700000,[100.0],['aaron2017']
30103753,Topcoder Community-App: Challenges Filter and Stats - Part 1,"['ReactJS', 'JavaScript']",['Other'],9,1,949920000,[70.0],['PkDurlabhji']
30099184,Topcoder - React Utils Deployment fix,"['ReactJS', 'Npm']",['NodeJS'],19,4,1036800000,[200.0],['a.lowe']
30103426,Form Export style fix,['Angular 2+'],['Other'],31,1,863700000,[80.0],['gets0ul']
30103276,ROSKO Value Stream App - Issues #61 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],6,1,982500000,[50.0],['NightWolf']
30103275,ROSKO Value Stream App - Issues #63 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],4,1,982500000,[70.0],['NightWolf']
30103274,ROSKO Value Stream App - Issues #64 - F2F Code Challenge,"['Angular 2+', 'ASP.NET Core ', 'SQL Server', 'Node.js']",['NodeJS'],3,1,982500000,[100.0],['NightWolf']
30103770,Hepius - Call Transcription and Analysis - Frontend Fixes Part 3,['Angular 2+'],['NodeJS'],16,2,422098499,[400.0],['GSTVAC']
30103191,Topcoder Community-App: Performance Fix - Data Science filter - Part 2,"['ReactJS', 'JavaScript']",['Other'],9,1,863650927,[150.0],['gets0ul']
30103165,Mobility 2018 Peak Support-KK,['Mobile'],['Mobile'],15,1,863679506,[360.0],['KARKUM']
30103143,Topcoder Submission API | Wrapper | Update Wrapper based on updates to Submission API,['Node.js'],['NodeJS'],16,4,863700000,[200.0],['meshde']
30103087,Notifications Test Challenge - First2Finish - DO NOT REGISTER,['Other'],['Other'],1,1,863700000,[0.0],['marioskranitsas']
30101492,Memory Controller support,['Other'],['Other'],5,1,2159656672,[29.0],['ARYA_LAKSHMY']
30101466,Coverage hole analysis for Core level shadow tag,['Other'],['Other'],3,1,2159654178,[38.67],['JINTUKJOSEPH']
30103075,Quartz Energy - Overburden calculator API updates challenge,['Python'],['Other'],20,2,863700000,[400.0],['wenbin']
30103189,Test for Accessibility - Bug Bash Payments,['Other'],['Other'],6,6,0,[2000.0],['mishacucicea']
30102127,Topcoder Community-App: Performance Fix - Data Science filter,"['ReactJS', 'JavaScript']",['Other'],11,1,863700000,[60.0],['menji']
30101981,Project Teckedin | Change signup workflow,"['Node.js', 'jQuery', 'MongoDB']",['NodeJS'],23,3,863700000,[100.0],['menji']
30101976,Topcoder v5 Lookup API | Update the country model,"['AWS', 'Node.js', 'Elasticsearch']",['NodeJS'],5,2,863640000,[150.0],['allenjuly7']
30101847,Topcoder - Submission Review API Change permissions on MM challenges,['Node.js'],['NodeJS'],8,1,863700000,[100.0],['allenjuly7']
30101750,Hepius - Call Transcription and Sentiment Analysis - Create topic endpoints,"['Java', 'Spring']",['Microsoft Azure'],6,1,863700000,[100.0],['jiangliwu']
30101630,THRIVE - resetting filter fix,"['ReactJS', 'SCSS', 'JavaScript', 'Node.js']","['HTML', 'NodeJS']",10,1,863700000,[50.0],['Gungz']
30101629,THRIVE - update track and search pages,"['ReactJS', 'SCSS', 'JavaScript', 'Node.js']","['HTML', 'NodeJS']",14,1,863700000,[150.0],['Gungz']
30101362,Percy - Migrate from Lerna to NX,['Angular 2+'],['Other'],17,1,1080000000,[300.0],['dhruvit_r']
30101623,ABB Mobile - Fix comment text virtual alignment issue after adding an image,"['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",8,2,864000000,[80.0],['shubhamranjan']
30101621,MySQL to SQL Server Data Synthesis and Conversion,"['Java', 'SQL Server', 'MySQL', 'Python', 'SQL']",['Linux'],23,2,823536570,[500.0],['seriyvolk83']
30101433,Topcoder - Submission Review API - Update artifact endpoints,['Node.js'],['NodeJS'],12,2,863700000,[200.0],['Timor']
30101310,Iris - Convert Python UI (with Minimal Python Code) to Static Website,['Python'],['AWS'],31,2,863700000,[400.0],['JGeeks']
30101211,ABB RCS Angular Prototype - Operations SLD,"['Angular 2+', 'JavaScript', 'CSS']",['HTML'],25,3,863700000,[400.0],['ronakkaria']
30101124,ABB Mobile Xamarin - implement refresh token api detail,"['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",21,1,863700000,[100.0],['meshde']
30101528,"ABB Mobile - Fix UI errors of the Add New Consumable, Equipment, PPE Pop up","['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",8,1,259200000,[150.0],['himanshudwd765']
30101526,ABB Mobile - Fix the bug that the Recommendation added in Hazard screen is not displayed,"['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",7,1,259200000,[50.0],['Amith']
30101524,ABB Mobile - Fix the bug that the Recommendation time is incorrect,"['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",11,1,259200000,[120.0],['Orace']
30101523,ABB Mobile - Fix bug that Recommendations are not shown.,"['.NET', 'Xamarin', 'C#']","['Android', 'iOS']",8,1,259200000,[200.0],['Amith']
