id,label,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30042573,1,"hercules
university
android
app
lock
icon
big
certain
device
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[20.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
lock
icon
live
tv
page
large
step
open
app
login
setting
tab
enable
parental
control
lock
click
live
tv
menu
check
lock
icon
expect
result
fix
issue
use
small
icon
actual
result
lock
icon
live
tv
page
large
environment
samsung
galaxy
tab
android
"
30042570,1,"hercules
university
android
app
refresh
button
big
certain
layout
",['Android'],['Android'],3,"sunbinbrother
vlad_D
akinwale",1,akinwale,2591700000,[20.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
refresh
button
large
step
open
app
login
guide
tab
check
refresh
icon
top
right
expect
result
fix
issue
actual
result
refresh
button
large
environment
samsung
galaxy
tab
android
"
30042523,0,"hercules
university
android
app
video
time
location
tool
tip
partially
hide
right
",['Android'],['Android'],7,"sunbinbrother
akinwale
arifhn
sanathe06
vlad_D
ouchenry
deas",1,deas,2591700000,[30.0],['deas'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
common
video
time
location
tool
tip
partially
hide
right
step
open
app
login
go
portrait
mode
click
demand
click
video
eg
heat
click
watch
play
video
drag
indicator
end
check
video
time
location
tool
tip
expect
result
fix
issue
display
video
time
location
tool
tip
fully
actual
result
video
time
location
tool
tip
partially
hide
right
environment
samsung
galaxy
tab
android
"
30042520,1,"hercules
university
android
app
previous
channel
logo
display
display
new
channel
logo
second
",['Android'],['Android'],3,"sunbinbrother
akinwale
sanathe06",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
previous
channel
logo
display
display
new
channel
logo
sec
step
open
app
login
click
live
tv
menu
click
video
click
back
select
another
video
check
channel
logo
load
section
ca
provide
screen
shot
expect
result
fix
two
piece
channel
image
show
loading
always
match
channel
load
header
footer
show
channel
vod
asset
playback
actually
start
right
header
footer
show
playback
start
confuse
user
header
footer
hidden
thing
screen
back
button
upper
leave
cancel
load
go
back
demand
live
tv
tab
load
image
channel
image
asset
load
actual
result
previous
channel
logo
display
display
new
channel
logo
sec
"
30042489,1,"hercules
university
android
app
live
tv
loading
optimization
",['Android'],['Android'],4,"sunbinbrother
akinwale
sanathe06
vinoh",1,akinwale,2591677149,[600.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
io
codebase
number
optimization
load
live
tv
list
apply
android
make
user
experience
lot
good
optimization
channel
list
load
empty
grid
show
channel
number
text
channel
name
necn
espn
etc
user
able
scroll
list
select
chanell
playback
even
channel
iamges
show
information
load
yet
channel
image
show
information
load
asynchronously
fill
available
matter
user
scroll
list
show
information
load
give
channel
current
show
text
load
next
show
information
blank
show
next
text
either
optimization
channel
list
change
irregularly
help
load
cache
channel
list
channel
playback
url
channel
name
channel
number
channel
image
display
right
away
app
load
allow
user
scroll
select
channel
show
information
update
background
describe
channel
list
refresh
data
load
ensure
list
date
do
background
goal
allow
user
view
list
scroll
list
select
channel
quickly
possible
app
load
even
relevant
data
available
"
30042488,1,"hercules
university
android
app
incorrect
information
show
live
tv
playback
",['Android'],['Android'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
please
see
attached
screenshots
watch
tv
show
switch
hour
hour
info
show
bottom
screen
control
show
get
date
user
press
info
button
information
correct
want
footer
information
update
hour
hour
indicate
current
show
"
30042477,0,"hercules
pcdvr
android
app
deployment
documentation
",['Android'],['Android'],6,"orange4
akinwale
Gando19850304
sunbinbrother
tamikasue
TMALBONPH",1,TMALBONPH,2591700000,[75.0],['TMALBONPH'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
lot
new
member
interest
project
great
deployment
documentation
available
pcdvr
project
challenge
generate
new
deployment
document
cover
import
code
eclipse
project
set
path
necessary
build
deploy
change
device
please
make
sure
documentation
clear
include
screenshots
"
30042476,1,"hercules
pcdvr
android
app
show
x
button
clear
text
input
field
",['Android'],['Android'],2,"orange4
akinwale",1,akinwale,2591700000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
open
application
tap
press
hold
edit
option
focus
title
field
expect
title
field
x
button
clear
field
actual
see
screenshot
environment
galaxy
"
30042475,1,"hercules
pcdvr
android
app
go
button
video
count
update
real
time
",['Android'],['Android'],2,"akinwale
codercat",2,"akinwale
codercat",2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
go
button
video
count
update
real
time
step
open
app
go
landscape
mode
login
album
section
click
album
select
videos
click
take
go
download
videos
use
method
click
back
click
album
go
button
video
count
select
videos
click
take
go
download
videos
use
method
go
button
video
count
x
expect
result
go
button
video
count
actual
result
go
button
video
count
x
environment
samsung
galaxy
tab
android
"
30042474,1,"hercules
pcdvr
android
app
popup
display
consistency
",['Android'],['Android'],1,akinwale,1,akinwale,2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
login
go
album
like
ab
select
video
move
choose
destination
album
ab
tap
confirm
see
error
modal
expect
popups
app
match
app
style
native
default
actual
see
screenshots
app
popups
native
match
app
environment
galaxy
"
30042470,1,"hercules
university
android
app
cancel
play
request
",['Android'],['Android'],4,"abelli
akinwale
saisashankh
sunbinbrother",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
login
live
tv
tab
tap
channel
expect
user
able
cancel
play
channel
since
channel
take
long
time
load
even
load
actual
see
screenshot
user
wait
way
go
screen
fix
please
add
back
button
use
player
screen
load
screen
allow
user
cancel
load
go
back
note
careful
tear
player
properly
playback
happen
background
use
go
back
environment
galaxy
"
30042469,1,"hercules
university
android
app
logout
university
drop
incorrect
",['Android'],['Android'],1,akinwale,1,akinwale,2591700000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
login
logout
try
expect
dropdown
list
actual
see
screenshot
item
show
environment
"
30042467,0,"hercules
university
android
app
provisioning
update
",['Android'],['Android'],9,"supercharger
akinwale
sunbinbrother
TMALBONPH
vinoh
LieutenantRoger
nghi85
namanhams
cmax",1,LieutenantRoger,2591577886,[1000.0],['LieutenantRoger'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
current
android
application
properly
handle
provision
specifically
come
token
renewal
see
leave
app
hour
come
back
app
log
playback
fail
live
tv
demand
playback
xsct
token
expire
renew
code
need
detect
xsct
token
expire
attempt
renew
xsct
token
expiration
event
receive
renewal
fails
log
deprovisiong
user
send
back
login
screen
never
case
playback
attempt
expired
xsct
token
"
30042471,0,"hercules
university
android
app
header
text
",['Android'],['Android'],4,"supercharger
kalc
akinwale
gfhuertac",1,gfhuertac,2568360000,[120.0],['gfhuertac'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
note
two
issue
ticket
issue
user
first
log
live
tv
tab
show
header
say
guide
header
text
match
select
tab
say
live
tv
issue
login
randomly
browse
demand
screen
randomly
browse
setting
term
privacy
go
back
settings
screen
expect
title
setting
actual
see
screenshot
environment
galaxy
"
30042379,1,"hercules
university
android
app
last
item
ch
list
visible
",['Android'],['Android'],4,"dumjumjmywum
sunbinbrother
sanathe06
akinwale",1,akinwale,2591700000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
description
last
item
ch
list
visible
step
open
app
close
app
run
background
open
login
drexel
go
landscape
mode
click
live
tv
click
ape
man
eg
video
load
click
ch
click
info
pop
click
karman
click
ch
scroll
last
item
expect
result
last
item
fully
see
actual
result
last
item
ch
list
visible
environment
samsung
galaxy
tab
android
"
30042371,0,"hercules
pcdvr
android
app
album
exist
even
empty
",['Android'],['Android'],5,"TMALBONPH
supercharger
akinwale
codercat
sunbinbrother",1,codercat,2591700000,[200.0],['codercat'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
album
still
exist
even
videos
snapshot
attach
step
reproduce
incl
applicable
code
version
launch
app
login
appropriate
credential
navigate
home
video
screen
delete
move
video
album
verify
album
also
get
delete
expected
result
album
delete
observed
result
album
still
exist
zero
video
user
impact
environment
issue
verify
nexus
tablet
app
crash
frequently
samsung
app
crash
delete
"
30041919,1,"hercules
pcdvr
android
app
sort
upload
screen
",['Android'],['Mobile'],5,"gfhuertac
padegal12
akinwale
sunbinbrother
supercharger",1,akinwale,3974100000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
login
go
album
select
video
upload
observe
select
video
upload
observe
select
video
upload
observe
expect
text
sort
ascend
order
actual
see
screenshot
"
30041915,0,"hercules
pcdvr
android
app
layout
window
try
create
new
album
upload
video
correct
",['Android'],['Mobile'],5,"akinwale
sunbinbrother
savon_cn
Ashishduh
albuseer",1,albuseer,3974100000,[50.0],['albuseer'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
open
app
login
cdvrfox
click
selecta
video
upload
click
start
upload
choose
destination
album
turn
device
landscape
mode
tapon
album
data
field
see
cancel
confirm
button
actual
move
close
album
data
field
expect
issue
fix
"
30041914,0,"hercules
pcdvr
android
app
button
alignment
tablet
layout
",['Android'],['Mobile'],13,"akinwale
sunbinbrother
15524868801
winterflame
kishorerouthu
albuseer
Amir.Jehangir
NakedFerret
Yunnying
tangzx
gfhuertac
Ajmal2690
dancingwolves",2,"albuseer
gfhuertac",3974100000,[60.0],['gfhuertac'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
select
go
button
align
well
step
open
app
go
landscape
mode
login
album
section
click
album
check
select
go
button
expect
result
align
properly
actual
result
select
go
button
align
well
"
30041913,0,"hercules
pcdvr
android
app
popup
location
layout
issue
",['Android'],['Mobile'],22,"sunbinbrother
Schpotsky
akinwale
winterflame
ajayshan2004
frozenfx
woodjhon
akhashr
tangzx
vlad_D
vinkal087
lpf496
bandishankar
OlinaRuan
bhupendra.nitt
JohnSmith2014
mashannon168
Moyo
Psyduck43
deas
nttdocomo
josepjoice",1,deas,3974047468,[80.0],['deas'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
pop
location
layout
issue
step
open
app
go
landscape
mode
login
album
section
click
album
click
select
select
video
click
pop
location
layout
issue
expect
result
open
near
move
icon
actual
result
pop
location
layout
issue
"
30041912,0,"hercules
pcdvr
android
app
landscape
mode
video
cover
page
overlap
",['Android'],['Mobile'],4,"akinwale
sunbinbrother
gfhuertac
albuseer",1,albuseer,3974100000,[80.0],['albuseer'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
login
app
click
album
album
portrait
mode
video
proper
cover
page
top
pane
move
landscape
mode
video
pane
cover
pane
overlap
please
check
attachment
expect
issue
"
30041910,1,"hercules
pcdvr
android
app
go
video
icon
cancel
download
",['Android'],['Mobile'],3,"rreta04
akinwale
sunbinbrother",1,akinwale,3974100000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
description
go
video
green
icon
remove
cancel
download
step
open
app
go
landscape
mode
login
album
section
click
album
click
video
click
take
go
click
cancel
click
yes
wait
till
download
complete
see
green
icon
play
delete
option
click
yes
option
reset
green
icon
expect
result
remove
green
icon
well
actual
result
go
video
green
icon
remove
cancel
download
"
30042267,0,"hercules
pcdvr
android
app
highlight
text
color
cancel
button
",['Android'],['Android'],3,"akinwale
gfhuertac
sunbinbrother",1,gfhuertac,2591700000,[40.0],['gfhuertac'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
destination
album
popup
window
cancel
button
highlight
currently
though
functional
text
gray
color
give
impression
may
clickable
please
make
color
cancel
button
match
confirm
continue
button
"
30042266,1,"hercules
pcdvr
android
app
title
length
character
accept
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2591700000,[40.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
rename
video
album
title
character
expect
result
title
length
character
accept
observed
result
issue
title
length
character
note
hard
code
character
value
keep
value
file
instead
"
30042263,0,"hercules
pcdvr
android
app
badge
count
reset
navigation
album
without
play
video
",['Android'],['Android'],3,"akinwale
sunbinbrother
codercat",1,codercat,2591700000,[100.0],['codercat'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
badge
count
unplayed
videos
get
reset
album
thumbnail
without
play
video
get
reset
enter
album
expect
result
badge
count
accord
count
video
play
within
album
"
30042203,0,"smg
nodejs
api
ii
deployment
","['IIS', 'MySQL', 'Node.js', 'API']",['EC2'],9,"Ghost_141
akinwale
gfhuertac
coolhunk
smart_raghavan
sunbinbrother
supercharger
OlinaRuan
Gando19850304",1,gfhuertac,2591660200,[200.0],['gfhuertac'],"task
overview
goal
challenge
setup
solution
mechanism
guide
nodejs
api
window
machine
behind
ii
task
requirement
api
source
code
http
request
access
challenge
forum
get
error
follow
deployment
document
folder
provide
deployment
guide
follow
setup
api
ii
use
iisnode
authentication
use
ntlm
api
controller
setup
two
handler
one
allow
get
verb
allow
verb
purpose
demonstrate
setup
setup
specific
admin
role
allow
access
api
verb
make
call
api
admins
mean
able
access
update
postman
need
proper
environment
provide
require
file
need
setup
environment
"
30042169,0,"hercules
pcdvr
android
app
app
crash
simultaneous
video
download
upload
",['Android'],['Android'],8,"gfhuertac
sunbinbrother
akinwale
vlad_D
woodjhon
codercat
me.deeiip
TMALBONPH",1,codercat,2591696343,[350.0],['codercat'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
one
album
present
launch
app
login
browse
album
video
select
take
go
option
download
video
download
progress
select
upload
video
device
library
display
observe
behavior
expect
result
ui
navigate
observe
result
app
crash
device
user
impact
high
log
file
name
environment
platform
android
version
device
asus
tablet
htc
sense
samsung
"
30042168,1,"hercules
pcdvr
android
app
app
crash
album
select
tablet
",['Android'],['Android'],4,"sunbinbrother
vlad_D
comdet
akinwale",1,akinwale,2591700000,[250.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
condition
album
present
step
reproduce
incl
applicable
code
version
launch
medium
app
log
use
valid
credential
select
album
observe
behavior
expect
result
able
browse
album
successfully
list
video
display
environment
platform
android
tablet
asus
nexus
android
version
"
30042166,1,"hercules
pcdvr
android
app
app
crash
screen
orientation
change
",['Android'],['Android'],3,"sunbinbrother
akinwale
vlad_D",1,akinwale,2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
condition
video
present
album
step
reproduce
incl
applicable
code
version
launch
xcloud
app
navigate
album
select
multiple
video
move
select
video
another
album
move
progress
rotate
screen
observe
behavior
expect
result
screen
orientation
change
successfully
clockwise
anticlockwise
move
video
pop
displyaed
move
video
another
album
successful
observe
result
app
crash
screen
orientation
change
environment
platform
android
"
